id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
37865,img/37865.png,0.0,i'm not saying that your perfume is too strong. all i'm saying is that the canary was alive before you got here,train,309,7041,112
36974,img/36974.png,0.0,do you have any idea how black you were going?,train,310,106,3864
61780,img/61780.png,1.0,you may be a racist if.. your response to a question from an african american is to mention the inner city 25 times,train,311,4387,4316
81546,img/81546.png,1.0,when i was a kid i thought black people were made from anal sex,train,312,107,6167
75432,img/75432.png,0.0,greetings ... time to run,train,313,3199,113
48703,img/48703.png,0.0,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,train,314,108,114
81706,img/81706.png,0.0,when you have to fight captain america because you had an argument,train,315,7051,115
42319,img/42319.png,0.0,"chelsea clinton.. so ugly that when she gives head, it counts as anal",train,316,109,116
02139,img/02139.png,0.0,no less beautiful,train,317,2329,117
93568,img/93568.png,1.0,i'm so fucking gay i can't even think straight,train,318,4602,4536
06832,img/06832.png,1.0,government shills hate him!!! <<< this aussie shitposter removes 50 muslims with this one weird trick and basically you are fucking accelerated!,train,319,1949,1850
20971,img/20971.png,0.0,if i can't trust you i don't need you,train,320,4671,4612
70936,img/70936.png,0.0,everybody having kids /getting engaged and i'm over here like,train,321,5428,5376
04278,img/04278.png,0.0,never let someone who has done nothing tell you how to do anything,train,322,5627,118
56024,img/56024.png,0.0,and for my next trick i'll make democrats defend rats,train,323,2281,2172
53941,img/53941.png,1.0,"i didn't hear the question ... ...but the answer is, white people are racist",train,324,6007,54
49270,img/49270.png,0.0,rosie o 'donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president,train,325,4919,4863
67485,img/67485.png,0.0,i'm going to prison aren't i ?,train,326,3661,3553
92417,img/92417.png,0.0,hoes be like why can't i find a good man,train,327,6881,6770
26305,img/26305.png,0.0,when you take this girl on a date and she won't stop talking.,train,328,5933,119
61234,img/61234.png,0.0,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,train,329,110,5465
59064,img/59064.png,0.0,keep it up and you'll get some regime change,train,330,3039,2940
17634,img/17634.png,0.0,when she's mad at you but you want her attention,train,331,6095,6027
03246,img/03246.png,0.0,mobile nun,train,332,2179,120
97635,img/97635.png,1.0,didnt stand during the national anthem... no one said a word... # whiteprivilege,train,333,6627,6522
09634,img/09634.png,1.0,come on our shame tour! we will show you how to murder babies and harass the elderly,train,334,4788,4745
49630,img/49630.png,0.0,if they aren't meant to cook why do they have eggs and milk inside them,train,335,111,4214
60173,img/60173.png,0.0,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class",train,336,112,3042
38490,img/38490.png,0.0,"""people are tired of the same, old ideas"" says the 74 year old socialist",train,337,5169,5101
68423,img/68423.png,0.0,don't get me started about your tranny problems,train,338,113,3515
76258,img/76258.png,1.0,when you advocate for killing babies after their birth and then you have ash on your forhead for ash wednesday unbelievable smh,train,339,3424,3338
39652,img/39652.png,0.0,donald trump proving you don't have to be poor to be trailer trash,train,340,114,121
70435,img/70435.png,1.0,this one time at camp we got so baked,train,341,115,77
08654,img/08654.png,1.0,never had one before . what? a room to yourself? a white bitch,train,342,116,122
37402,img/37402.png,0.0,when your stoner friend looks in your fridge,train,343,2212,123
26795,img/26795.png,0.0,i put brake fluid in my meth... now i can stop whenever i want,train,344,5314,124
60317,img/60317.png,0.0,when your goat hits your g-spot,train,345,6298,125
34805,img/34805.png,0.0,when you're trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time,train,346,6773,126
01389,img/01389.png,0.0,confession-every sunday around brunch time i take my cat to the mall and make people take pictures of us,train,347,5787,5726
80361,img/80361.png,1.0,thanks trump for my new job making america white again,train,348,117,3088
74536,img/74536.png,1.0,for guys that like it nice and slow gimme a call,train,349,3383,127
15283,img/15283.png,0.0,march 8th international women's day,train,350,118,4520
75340,img/75340.png,1.0,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich",train,351,2484,2371
96153,img/96153.png,0.0,jokes don't kill people they kill people,train,352,119,5505
63917,img/63917.png,0.0,if he's marrying me then why's he fucking a goat,train,353,120,3526
38529,img/38529.png,0.0,"fuck you, asshole how's that for customer service?",train,354,4570,4500
92016,img/92016.png,1.0,get ready for your future white folks.. nuclear fire & eternal slavery!,train,355,2777,128
79054,img/79054.png,0.0,that face you make when you get asked a question and have to think on it for a while,train,356,3049,129
06471,img/06471.png,1.0,"colin kaepernick and his evil white oppressors oh wait, those are his parents!",train,357,3856,3767
07698,img/07698.png,0.0,"go ahead, call the cops see who cums first",train,358,6439,6347
01896,img/01896.png,0.0,terrorism is just part and parcel of living in a big city. sadiq khan london mayor tokyo: over 13 million people no islamic terrorism,train,359,7039,6923
76354,img/76354.png,0.0,animals enjoy motorcycle rides too,train,360,5118,130
80237,img/80237.png,0.0,when nobody knew who you were until you got on your knees,train,361,121,3637
71045,img/71045.png,0.0,cutest little beagle in the whole wide world,train,362,5279,131
67084,img/67084.png,0.0,creeps into your childs room empties his sack,train,363,122,3795
68507,img/68507.png,1.0,black chicks even the white ones are ugly,train,364,1860,1766
58096,img/58096.png,0.0,grandma is not getting run over by a reindeer this year!!,train,365,2450,2345
04263,img/04263.png,1.0,holocaust jokes are offensive ann frankly aren't funny,train,366,3790,132
26043,img/26043.png,0.0,love is love is love is love,train,367,123,133
26031,img/26031.png,0.0,muslims in a predominantly christian nation christians in a predominantly muslim nation,train,368,124,2681
64701,img/64701.png,0.0,"well judge, made me do it all remember it was me who first said was kenyan",train,369,125,134
26495,img/26495.png,1.0,when your goat tells you she ain't on the pil,train,370,126,135
81963,img/81963.png,0.0,the old lady treats arthur to some delicious cookies she's baked,train,371,4256,136
56972,img/56972.png,0.0,so i prayed over him like this and i made sure he felt the lord inside him,train,372,127,137
83127,img/83127.png,0.0,been dropping blessings all year like,train,373,5993,138
10827,img/10827.png,0.0,watch out i'll put a bomb in your car,train,374,128,5472
56378,img/56378.png,1.0,i'm not racist. racism is a crime and crime is only for blacks,train,375,2993,2892
50273,img/50273.png,0.0,"""where did you learn to make kool-aid like that britney?""",train,376,129,3585
25397,img/25397.png,1.0,what do you call a black guy in a tree with a briefcase.. a branch manager,train,377,130,139
46058,img/46058.png,0.0,when you beat up a black kid and get arrested for propriety damage,train,378,131,5076
06218,img/06218.png,0.0,thats a little savage,train,379,132,5368
02849,img/02849.png,1.0,abba ree i can fryyy,train,380,5547,5502
69042,img/69042.png,0.0,"did i just hear grandma tell me ""no""",train,381,6778,6671
41853,img/41853.png,0.0,shes got them summer teeth summer here summer missing,train,382,5768,5710
70652,img/70652.png,0.0,when you her ass and then she say that she don't suck dick.. wayment,train,383,96,7178
27943,img/27943.png,0.0,batman! thank god you've arrived!,train,384,6419,6328
68159,img/68159.png,0.0,learning to ride a bike,train,385,4624,4560
91704,img/91704.png,1.0,when you finger a girl from auschwitz,train,386,5688,5624
94823,img/94823.png,0.0,obama voters,train,260,90,140
63285,img/63285.png,1.0,"he's like 20 and still plays video games bitch please, yall 15 and pregnant",train,387,4238,4165
42693,img/42693.png,1.0,cooking teacher: 'today we'll learn how to use the ovens' the german kid:,train,388,5006,4949
64027,img/64027.png,1.0,"""islam is love!"" - ariana grande yeah, if you're a goat",train,389,133,141
20751,img/20751.png,1.0,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***",train,390,134,141
94351,img/94351.png,1.0,hmmm minyoda i am beat women i must,train,391,7458,7322
27489,img/27489.png,0.0,how do we destroy the patriarchy? it's simple. we eat it,train,392,135,142
81394,img/81394.png,0.0,"""i went to walmart and picked up a new sandwich maker.""",train,393,136,5203
59467,img/59467.png,1.0,"new for 2015 peel and stick eye-slit stickers to make your garbage & trash sharia compliant in compliance with sharia law, you can now turn all your garbage into muslim trash!",train,394,4078,4002
71906,img/71906.png,0.0,when you feel beautiful no matter what the haters say,train,395,3734,143
81265,img/81265.png,0.0,you'd be angry too if you found out they cancelled your favorite show,train,396,4282,144
67384,img/67384.png,1.0,what's hillary's favorite pizza? little seizures,train,397,3362,3273
21086,img/21086.png,1.0,when the muslim kid you bullied starts counting backwards,train,398,7098,6983
40153,img/40153.png,1.0,"""okay class bring out your calculators"" mohammed:",train,399,1920,145
31025,img/31025.png,0.0,i refuse to debate gun control with folks who eat soap and are confused on which pisser to use,train,400,6485,6379
68042,img/68042.png,0.0,i think i almost got my dishwasher working,train,401,137,5271
70549,img/70549.png,0.0,the old lady shows arthur what she used to do during the war,train,402,138,4233
48612,img/48612.png,0.0,that's where the new skyscraper is going to come up,train,403,6325,146
05183,img/05183.png,0.0,when you run out of bras and have to hold the girls up on your own,train,404,5698,5631
27430,img/27430.png,0.0,both men and women sacrificed in different ways but it was all to protect their comfortable home,train,405,1962,147
13859,img/13859.png,0.0,the fuck did you just say?,train,406,6294,148
68379,img/68379.png,1.0,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims,train,407,139,7076
25037,img/25037.png,0.0,"i am 73 years old. who's going to ask how i do it??,,,",train,408,6406,6311
16380,img/16380.png,0.0,felling cute might fuck a goat later. idk,train,409,4750,149
25861,img/25861.png,0.0,how to get out of a gym contract,train,410,4922,4867
59478,img/59478.png,1.0,his grandparents died in the holocaust so we gonna put an oven in the trunk,train,411,3535,3432
71249,img/71249.png,0.0,islamic warrior's funeral in palestine,train,412,2008,150
12673,img/12673.png,0.0,how it feels being a military spouse over 30,train,413,5201,5135
74235,img/74235.png,0.0,chloroform puts the sensual back into non-consensual,train,414,140,4194
63275,img/63275.png,0.0,what do you mean happy columbus day?,train,415,141,6279
17830,img/17830.png,0.0,exfoliating with the tears of my haters,train,416,1998,1894
48625,img/48625.png,0.0,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,train,417,6763,6653
93216,img/93216.png,0.0,when you have flashbacks from wwii,train,418,7296,151
19256,img/19256.png,1.0,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!",train,419,2725,2627
